Time,TAvgFluid
2.858292e+08,283.45142
2.858328e+08,283.42383
2.858364e+08,283.3959
2.8584e+08,283.37347
2.858436e+08,283.39853
2.858472e+08,283.4903
2.858508e+08,283.53873
2.858544e+08,283.59076
2.85858e+08,283.6261
2.858616e+08,283.59808
2.858652e+08,283.54276
2.858688e+08,283.475
2.858724e+08,283.40228
2.85876e+08,283.3458
2.858796e+08,283.3087
2.858832e+08,283.27954
2.858868e+08,283.2573
2.858904e+08,283.24484
2.85894e+08,283.2406
2.858976e+08,283.2415
2.859012e+08,283.2258
2.859048e+08,283.20624
2.859084e+08,283.19766
2.85912e+08,283.18103
2.859156e+08,283.16895
2.859192e+08,283.16394
2.859228e+08,282.1738
2.859264e+08,282.7773
2.8593e+08,283.01132
2.859336e+08,283.0368
2.859372e+08,283.12238
2.859408e+08,283.21118
2.859444e+08,283.2585
2.85948e+08,283.30637
2.859516e+08,283.30527
2.859552e+08,283.29578
2.859588e+08,283.28833
